launch_id,dataset_name,model_name,trial_id,seed,params,best_val_metric,final_test_metric,best_epoch,metric_name,metric_direction,run_dir
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,17,17,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 2}",0.4088397790055249,0.3432483474976393,28,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,18,18,"{""alpha"": 0.3, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.3646408839779005,0.3432483474976393,3,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v1,19,19,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.8895027624309392,0.8559962228517469,173,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v1/hpo_trial_019/seed_19/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,0,0,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.8895027624309392,0.882908404154863,93,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_000/seed_0/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,1,1,"{""alpha"": 0.05, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.5, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.3646408839779005,0.3432483474976393,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_001/seed_1/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,2,2,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.3756906077348066,0.3536355051935788,5,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_002/seed_2/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,3,3,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.5, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.6408839779005525,0.6100094428706326,152,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_003/seed_3/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,4,4,"{""alpha"": 0.05, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.8066298342541437,0.3290840415486308,60,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_004/seed_4/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,5,5,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.3314917127071823,0.3432483474976393,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_005/seed_5/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,6,6,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.9171270718232044,0.921152030217186,72,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_006/seed_6/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,7,7,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.8950276243093923,0.9046270066100094,124,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_007/seed_7/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,8,8,"{""alpha"": 0.03, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.3370165745856354,0.3333333333333333,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_008/seed_8/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,9,9,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.3646408839779005,0.3427762039660056,3,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_009/seed_9/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,10,10,"{""alpha"": 0.3, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.0, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.9171270718232044,0.9131255901794144,78,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_010/seed_10/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,11,11,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.5, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.8287292817679558,0.8087818696883853,96,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_011/seed_11/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,12,12,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.3480662983425414,0.3371104815864023,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_012/seed_12/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,13,13,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.0, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.3646408839779005,0.3432483474976393,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_013/seed_13/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,14,14,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.3867403314917127,0.3356940509915014,9,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_014/seed_14/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,15,15,"{""alpha"": 0.03, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.5, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.8839779005524862,0.8630783758262511,80,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,16,16,"{""alpha"": 0.03, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.4640883977900552,0.3432483474976393,46,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_016/seed_16/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,17,17,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.3646408839779005,0.3371104815864023,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,18,18,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.3646408839779005,0.3371104815864023,3,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,ACM,GLANT_v2,19,19,"{""alpha"": 0.3, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 2}",0.9281767955801103,0.9282341831916904,173,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/ACM/GLANT_v2/hpo_trial_019/seed_19/run_0
